Min Packet Length,Flow Packets/s,Average Packet Size,Max Packet Length,Bwd Packet Length Std,Flow Bytes/s,Packet Length Std,Fwd Packet Length Mean,Flow Duration,Fwd Packet Length Min,Flow IAT Mean,Fwd IAT Min,Total Fwd Packets,Fwd IAT Mean,Total Length of Fwd Packets,Fwd IAT Std,Bwd IAT Mean,Flow IAT Max,Bwd Packets/s,Flow IAT Std,Fwd Header Length,Label,Bwd Packet Length Min,Bwd Packet Length Mean,Fwd Packet Length Max,Bwd IAT Max,Fwd IAT Total,Fwd Packet Length Std,Bwd IAT Std,Bwd Header Length,Fwd IAT Max,Bwd Packet Length Max,Bwd IAT Min,Fwd Packets/s,Bwd IAT Total,Packet Length Variance,Total Length of Bwd Packets,Flow IAT Min,Packet Length Mean
0.0,0.758799321,0.0,0.0,0.0,0.0,0.0,0.0,5271486.0,0.0,1757162.0,867.0,3.0,2635743.0,0.0,3726277.374,0.0,5270619.0,0.18969983,3042743.033,104.0,1,0.0,0.0,0.0,0.0,5271486.0,0.0,0.0,40.0,5270619.0,0.0,0.0,0.569099491,0.0,0.0,0.0,123.0,0.0
55.0,98.01999608,121.1666667,226.0,0.0,10978.23956,83.43945624,55.0,61212.0,55.0,12242.4,3.0,4.0,6594.333333,220.0,11414.79222,3.0,41426.0,32.67333203,18424.0492,128.0,0,226.0,226.0,55.0,3.0,19783.0,0.0,0.0,64.0,19775.0,226.0,3.0,65.34666405,3.0,6962.142857,452.0,3.0,103.8571429
47.0,17777.77778,122.75,175.0,0.0,1973333.333,70.10848736,47.0,225.0,47.0,75.0,3.0,2.0,3.0,94.0,0.0,60.0,162.0,8888.888889,80.55432949,64.0,0,175.0,175.0,47.0,60.0,3.0,0.0,0.0,64.0,3.0,175.0,60.0,8888.888889,60.0,4915.2,350.0,3.0,98.2
0.0,0.703626774,0.0,0.0,0.0,0.0,0.0,0.0,5684832.0,0.0,1894944.0,889.0,3.0,2842416.0,0.0,4018526.021,0.0,5683943.0,0.175906693,3281369.404,104.0,1,0.0,0.0,0.0,0.0,5684832.0,0.0,0.0,40.0,5683943.0,0.0,0.0,0.52772008,0.0,0.0,0.0,125.0,0.0
0.0,0.780726669,0.0,0.0,0.0,0.0,0.0,0.0,5123432.0,0.0,1707810.667,682.0,3.0,2561716.0,0.0,3621849.016,0.0,5122750.0,0.195181667,2957424.225,104.0,1,0.0,0.0,0.0,0.0,5123432.0,0.0,0.0,40.0,5122750.0,0.0,0.0,0.585545002,0.0,0.0,0.0,103.0,0.0
0.0,0.684368543,0.0,0.0,0.0,0.0,0.0,0.0,5844804.0,0.0,1948268.0,909.0,3.0,2922402.0,0.0,4131615.023,0.0,5843895.0,0.171092136,3373711.961,104.0,1,0.0,0.0,0.0,0.0,5844804.0,0.0,0.0,40.0,5843895.0,0.0,0.0,0.513276408,0.0,0.0,0.0,135.0,0.0
0.0,0.724539238,0.0,0.0,0.0,0.0,0.0,0.0,5520750.0,0.0,1840250.0,702.0,3.0,2760375.0,0.0,3902766.984,0.0,5520048.0,0.18113481,3186798.557,104.0,1,0.0,0.0,0.0,0.0,5520750.0,0.0,0.0,40.0,5520048.0,0.0,0.0,0.543404429,0.0,0.0,0.0,122.0,0.0
0.0,0.764788378,0.0,0.0,0.0,0.0,0.0,0.0,5230205.0,0.0,1743401.667,885.0,3.0,2615102.5,0.0,3697061.843,0.0,5229320.0,0.191197095,3018893.845,104.0,1,0.0,0.0,0.0,0.0,5230205.0,0.0,0.0,40.0,5229320.0,0.0,0.0,0.573591284,0.0,0.0,0.0,161.0,0.0
0.0,0.705235403,0.0,0.0,0.0,0.0,0.0,0.0,5671865.0,0.0,1890621.667,870.0,3.0,2835932.5,0.0,4009383.838,0.0,5670995.0,0.176308851,3273899.356,104.0,1,0.0,0.0,0.0,0.0,5671865.0,0.0,0.0,40.0,5670995.0,0.0,0.0,0.528926552,0.0,0.0,0.0,132.0,0.0
0.0,0.745090413,0.0,0.0,0.0,0.0,0.0,0.0,5368476.0,0.0,1789492.0,889.0,3.0,2684238.0,0.0,3794828.548,0.0,5367587.0,0.186272603,3098721.184,104.0,1,0.0,0.0,0.0,0.0,5368476.0,0.0,0.0,40.0,5367587.0,0.0,0.0,0.55881781,0.0,0.0,0.0,126.0,0.0
0.0,4.435700351,751.8855932,1869.0,291.6339196,3335.13919,773.1919327,237.9745223,53204676.0,0.0,226402.8766,706.0,157.0,341055.6154,37362.0,506451.4738,679226.3718,3953188.0,1.484831897,442680.8487,5032.0,1,0.0,1773.202532,585.0,3953842.0,53200000.0,253.4582844,537629.6439,2536.0,3953188.0,1869.0,3024.0,2.950868454,53000000.0,597825.7648,140083.0,72.0,748.7130802
0.0,0.728550207,0.0,0.0,0.0,0.0,0.0,0.0,5490356.0,0.0,1830118.667,915.0,3.0,2745178.0,0.0,3880973.953,0.0,5489441.0,0.182137552,3169066.117,104.0,1,0.0,0.0,0.0,0.0,5490356.0,0.0,0.0,40.0,5489441.0,0.0,0.0,0.546412655,0.0,0.0,0.0,145.0,0.0
0.0,0.780348789,0.0,0.0,0.0,0.0,0.0,0.0,5125913.0,0.0,1708637.667,875.0,3.0,2562956.5,0.0,3623330.405,0.0,5125038.0,0.195087197,2958689.491,104.0,1,0.0,0.0,0.0,0.0,5125913.0,0.0,0.0,40.0,5125038.0,0.0,0.0,0.585261591,0.0,0.0,0.0,160.0,0.0
0.0,6557.377049,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,305.0,305.0,2.0,305.0,0.0,0.0,0.0,305.0,0.0,0.0,64.0,1,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,305.0,0.0,0.0,6557.377049,0.0,0.0,0.0,305.0,0.0
0.0,0.686123411,0.0,0.0,0.0,0.0,0.0,0.0,5829855.0,0.0,1943285.0,900.0,3.0,2914927.5,0.0,4121057.212,0.0,5828955.0,0.171530853,3365088.946,104.0,1,0.0,0.0,0.0,0.0,5829855.0,0.0,0.0,40.0,5828955.0,0.0,0.0,0.514592558,0.0,0.0,0.0,125.0,0.0
0.0,0.720287121,0.0,0.0,0.0,0.0,0.0,0.0,5553341.0,0.0,1851113.667,886.0,3.0,2776670.5,0.0,3925552.086,0.0,5552455.0,0.18007178,3205455.635,104.0,1,0.0,0.0,0.0,0.0,5553341.0,0.0,0.0,40.0,5552455.0,0.0,0.0,0.540215341,0.0,0.0,0.0,166.0,0.0
41.0,124.3858449,107.25,153.0,0.0,12065.42695,61.34492644,41.0,32158.0,41.0,10719.33333,2.0,2.0,2.0,82.0,0.0,1.0,32155.0,62.19292245,18563.83189,64.0,0,153.0,153.0,41.0,1.0,2.0,0.0,0.0,80.0,2.0,153.0,1.0,62.19292245,1.0,3763.2,306.0,1.0,85.8
0.0,0.762146326,0.0,0.0,0.0,0.0,0.0,0.0,5248336.0,0.0,1749445.333,870.0,3.0,2624168.0,0.0,3709903.61,0.0,5247466.0,0.190536581,3029374.776,104.0,1,0.0,0.0,0.0,0.0,5248336.0,0.0,0.0,40.0,5247466.0,0.0,0.0,0.571609744,0.0,0.0,0.0,127.0,0.0
0.0,0.701646062,0.0,0.0,0.0,0.0,0.0,0.0,5700880.0,0.0,1900293.333,883.0,3.0,2850440.0,0.0,4029882.156,0.0,5699997.0,0.175411515,3290639.92,104.0,1,0.0,0.0,0.0,0.0,5700880.0,0.0,0.0,40.0,5699997.0,0.0,0.0,0.526234546,0.0,0.0,0.0,102.0,0.0
0.0,0.742365835,0.0,0.0,0.0,0.0,0.0,0.0,5388179.0,0.0,1796059.667,894.0,3.0,2694089.5,0.0,3808753.602,0.0,5387285.0,0.185591459,3110092.385,104.0,1,0.0,0.0,0.0,0.0,5388179.0,0.0,0.0,40.0,5387285.0,0.0,0.0,0.556774376,0.0,0.0,0.0,139.0,0.0
0.0,0.68880272,0.0,0.0,0.0,0.0,0.0,0.0,5807178.0,0.0,1935726.0,880.0,3.0,2903589.0,0.0,4105050.435,0.0,5806298.0,0.17220068,3352013.697,104.0,1,0.0,0.0,0.0,0.0,5807178.0,0.0,0.0,40.0,5806298.0,0.0,0.0,0.51660204,0.0,0.0,0.0,97.0,0.0
0.0,0.727457501,0.0,0.0,0.0,0.0,0.0,0.0,5498603.0,0.0,1832867.667,894.0,3.0,2749301.5,0.0,3886835.161,0.0,5497709.0,0.181864375,3173845.709,104.0,1,0.0,0.0,0.0,0.0,5498603.0,0.0,0.0,40.0,5497709.0,0.0,0.0,0.545593126,0.0,0.0,0.0,158.0,0.0
0.0,0.768383921,0.0,0.0,0.0,0.0,0.0,0.0,5205731.0,0.0,1735243.667,891.0,3.0,2602865.5,0.0,3679747.627,0.0,5204840.0,0.19209598,3004758.584,104.0,1,0.0,0.0,0.0,0.0,5205731.0,0.0,0.0,40.0,5204840.0,0.0,0.0,0.576287941,0.0,0.0,0.0,109.0,0.0
0.0,0.31093683,61.55555556,904.0,142.0825904,19.13988931,189.2919238,75.15,115779144.0,0.0,3307975.543,4.0,20.0,6093639.158,1503.0,5015952.967,7502327.6,10200000.0,0.138194147,4755257.709,648.0,0,0.0,44.5625,904.0,10200000.0,116000000.0,226.5434256,4668094.345,520.0,10200000.0,557.0,419.0,0.172742683,113000000.0,35831.43243,713.0,4.0,59.89189189
35.0,17241.37931,67.75,83.0,0.0,1017241.379,26.29068276,35.0,232.0,35.0,77.33333333,49.0,2.0,49.0,70.0,0.0,3.0,180.0,8620.689655,91.83862659,64.0,0,83.0,83.0,35.0,3.0,49.0,0.0,0.0,64.0,49.0,83.0,3.0,8620.689655,3.0,691.2,166.0,3.0,54.2
47.0,126.7949409,99.25,128.0,0.0,11094.55733,44.36552716,47.0,31547.0,47.0,10515.66667,1.0,2.0,1.0,94.0,0.0,4.0,31542.0,63.39747044,18209.33888,40.0,0,128.0,128.0,47.0,4.0,1.0,0.0,0.0,80.0,1.0,128.0,4.0,63.39747044,4.0,1968.3,256.0,1.0,79.4
0.0,0.356614295,243.7857143,1418.0,561.8124496,86.93747056,443.8624417,92.42857143,117774303.0,0.0,2872543.976,43.0,21.0,5888715.15,1941.0,18000000.0,5886891.25,58700000.0,0.178307147,12700000.0,680.0,0,0.0,395.1428571,975.0,58800000.0,118000000.0,216.9897628,18000000.0,680.0,58800000.0,1418.0,1.0,0.178307147,118000000.0,197013.8671,8298.0,1.0,238.1162791
54.0,65.08933511,128.5,149.0,0.0,6606.567514,54.84827557,54.0,30727.0,54.0,30727.0,0.0,1.0,0.0,54.0,0.0,0.0,30727.0,32.54466756,0.0,32.0,0,149.0,149.0,54.0,0.0,0.0,0.0,0.0,32.0,0.0,149.0,0.0,32.54466756,0.0,3008.333333,149.0,30727.0,85.66666667
0.0,0.746904501,0.0,0.0,0.0,0.0,0.0,0.0,5355437.0,0.0,1785145.667,867.0,3.0,2677718.5,0.0,3785639.696,0.0,5354570.0,0.186726125,3091212.165,104.0,1,0.0,0.0,0.0,0.0,5355437.0,0.0,0.0,40.0,5354570.0,0.0,0.0,0.560178376,0.0,0.0,0.0,122.0,0.0
0.0,35714.28571,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,17857.14286,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17857.14286,0.0,0.0,0.0,56.0,0.0
0.0,8.893814694,84.84615385,458.0,174.8758743,754.6059698,143.0847939,78.0,1461690.0,0.0,121807.5,367.0,6.0,273199.2,468.0,506317.3483,227744.6667,1079790.0,4.788977143,305120.9549,200.0,0,0.0,90.71428571,282.0,1079790.0,1365996.0,122.8462454,420005.2084,232.0,1174957.0,458.0,4.0,4.104837551,1366468.0,20473.25824,635.0,4.0,78.78571429
0.0,0.690346948,0.0,0.0,0.0,0.0,0.0,0.0,5794188.0,0.0,1931396.0,694.0,3.0,2897094.0,0.0,4096128.162,0.0,5793494.0,0.172586737,3344674.987,104.0,1,0.0,0.0,0.0,0.0,5794188.0,0.0,0.0,40.0,5793494.0,0.0,0.0,0.517760211,0.0,0.0,0.0,122.0,0.0
0.0,0.725859281,0.0,0.0,0.0,0.0,0.0,0.0,5510710.0,0.0,1836903.333,891.0,3.0,2755355.0,0.0,3895400.346,0.0,5509819.0,0.18146482,3180838.289,104.0,1,0.0,0.0,0.0,0.0,5510710.0,0.0,0.0,40.0,5509819.0,0.0,0.0,0.544394461,0.0,0.0,0.0,125.0,0.0
0.0,0.761952946,0.0,0.0,0.0,0.0,0.0,0.0,5249668.0,0.0,1749889.333,886.0,3.0,2624834.0,0.0,3710822.849,0.0,5248782.0,0.190488237,3030129.955,104.0,1,0.0,0.0,0.0,0.0,5249668.0,0.0,0.0,40.0,5248782.0,0.0,0.0,0.57146471,0.0,0.0,0.0,90.0,0.0
6.0,288.1290818,8.0,6.0,0.0,1728.774491,0.0,6.0,10412.0,6.0,5206.0,42.0,3.0,5206.0,18.0,7302.998836,0.0,10370.0,0.0,7302.998836,60.0,0,0.0,0.0,6.0,0.0,10412.0,0.0,0.0,0.0,10370.0,0.0,0.0,288.1290818,0.0,0.0,0.0,42.0,6.0
0.0,0.705888789,0.0,0.0,0.0,0.0,0.0,0.0,5666615.0,0.0,1888871.667,748.0,3.0,2833307.5,0.0,4005844.061,0.0,5665867.0,0.176472197,3270973.916,104.0,1,0.0,0.0,0.0,0.0,5666615.0,0.0,0.0,40.0,5665867.0,0.0,0.0,0.529416592,0.0,0.0,0.0,158.0,0.0
44.0,9411.764706,89.0,112.0,0.0,734117.6471,37.24513391,44.0,425.0,44.0,141.6666667,1.0,2.0,1.0,88.0,0.0,4.0,420.0,4705.882353,241.0484045,80.0,0,112.0,112.0,44.0,4.0,1.0,0.0,0.0,80.0,1.0,112.0,4.0,4705.882353,4.0,1387.2,224.0,1.0,71.2
0.0,0.750319402,0.0,0.0,0.0,0.0,0.0,0.0,5331063.0,0.0,1777021.0,901.0,3.0,2665531.5,0.0,3768356.592,0.0,5330162.0,0.18757985,3077110.384,104.0,1,0.0,0.0,0.0,0.0,5331063.0,0.0,0.0,40.0,5330162.0,0.0,0.0,0.562739551,0.0,0.0,0.0,144.0,0.0
0.0,0.718399707,0.0,0.0,0.0,0.0,0.0,0.0,5567931.0,0.0,1855977.0,702.0,3.0,2783965.5,0.0,3936128.989,0.0,5567229.0,0.179599927,3214038.52,104.0,1,0.0,0.0,0.0,0.0,5567931.0,0.0,0.0,40.0,5567229.0,0.0,0.0,0.53879978,0.0,0.0,0.0,125.0,0.0
0.0,0.758628067,0.0,0.0,0.0,0.0,0.0,0.0,5272676.0,0.0,1757558.667,854.0,3.0,2636338.0,0.0,3727137.216,0.0,5271822.0,0.189657017,3043441.343,104.0,1,0.0,0.0,0.0,0.0,5272676.0,0.0,0.0,40.0,5271822.0,0.0,0.0,0.56897105,0.0,0.0,0.0,72.0,0.0
0.0,0.698813851,0.0,0.0,0.0,0.0,0.0,0.0,5723985.0,0.0,1907995.0,709.0,3.0,2861992.5,0.0,4046465.931,0.0,5723276.0,0.174703463,3304130.279,104.0,1,0.0,0.0,0.0,0.0,5723985.0,0.0,0.0,40.0,5723276.0,0.0,0.0,0.524110388,0.0,0.0,0.0,97.0,0.0
0.0,0.731293913,0.0,0.0,0.0,0.0,0.0,0.0,5469757.0,0.0,1823252.333,692.0,3.0,2734878.5,0.0,3866723.63,0.0,5469065.0,0.182823478,3157366.395,104.0,1,0.0,0.0,0.0,0.0,5469757.0,0.0,0.0,40.0,5469065.0,0.0,0.0,0.548470435,0.0,0.0,0.0,125.0,0.0
0.0,0.764897917,0.0,0.0,0.0,0.0,0.0,0.0,5229456.0,0.0,1743152.0,882.0,3.0,2614728.0,0.0,3696536.463,0.0,5228574.0,0.191224479,3018464.012,104.0,1,0.0,0.0,0.0,0.0,5229456.0,0.0,0.0,40.0,5228574.0,0.0,0.0,0.573673438,0.0,0.0,0.0,122.0,0.0
0.0,0.710484243,0.0,0.0,0.0,0.0,0.0,0.0,5629963.0,0.0,1876654.333,897.0,3.0,2814981.5,0.0,3979716.466,0.0,5629066.0,0.177621061,3249683.845,104.0,1,0.0,0.0,0.0,0.0,5629963.0,0.0,0.0,40.0,5629066.0,0.0,0.0,0.532863182,0.0,0.0,0.0,125.0,0.0
0.0,0.748501874,0.0,0.0,0.0,0.0,0.0,0.0,5344008.0,0.0,1781336.0,916.0,3.0,2672004.0,0.0,3777488.876,0.0,5343092.0,0.187125468,3084571.195,104.0,1,0.0,0.0,0.0,0.0,5344008.0,0.0,0.0,40.0,5343092.0,0.0,0.0,0.561376405,0.0,0.0,0.0,131.0,0.0
0.0,2805.049088,0.0,0.0,0.0,0.0,0.0,0.0,713.0,0.0,713.0,0.0,1.0,0.0,0.0,0.0,0.0,713.0,1402.524544,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1402.524544,0.0,0.0,0.0,713.0,0.0
0.0,0.69102507,0.0,0.0,0.0,0.0,0.0,0.0,5788502.0,0.0,1929500.667,883.0,3.0,2894251.0,0.0,4091840.267,0.0,5787619.0,0.172756268,3341228.502,104.0,1,0.0,0.0,0.0,0.0,5788502.0,0.0,0.0,40.0,5787619.0,0.0,0.0,0.518268803,0.0,0.0,0.0,126.0,0.0
0.0,0.730809847,0.0,0.0,0.0,0.0,0.0,0.0,5473380.0,0.0,1824460.0,713.0,3.0,2736690.0,0.0,3869255.78,0.0,5472667.0,0.182702462,3159439.948,104.0,1,0.0,0.0,0.0,0.0,5473380.0,0.0,0.0,40.0,5472667.0,0.0,0.0,0.548107385,0.0,0.0,0.0,134.0,0.0
0.0,0.769962678,0.0,0.0,0.0,0.0,0.0,0.0,5195057.0,0.0,1731685.667,893.0,3.0,2597528.5,0.0,3672197.141,0.0,5194164.0,0.192490669,2998594.213,104.0,1,0.0,0.0,0.0,0.0,5195057.0,0.0,0.0,40.0,5194164.0,0.0,0.0,0.577472008,0.0,0.0,0.0,134.0,0.0
48.0,124.8205704,72.0,48.0,0.0,5991.387381,0.0,48.0,16023.0,48.0,16023.0,0.0,1.0,0.0,48.0,0.0,0.0,16023.0,62.41028522,0.0,32.0,0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,32.0,0.0,48.0,0.0,62.41028522,0.0,0.0,48.0,16023.0,48.0
23.0,18957.34597,28.75,23.0,0.0,436018.9573,0.0,23.0,211.0,23.0,70.33333333,49.0,2.0,49.0,46.0,0.0,49.0,113.0,9478.672986,36.95041723,64.0,0,23.0,23.0,23.0,49.0,49.0,0.0,0.0,64.0,49.0,23.0,49.0,9478.672986,49.0,0.0,46.0,49.0,23.0
0.0,0.996048427,0.0,0.0,0.0,0.0,0.0,0.0,4015869.0,0.0,1338623.0,868.0,3.0,2007934.5,0.0,2838420.665,0.0,4015001.0,0.249012107,2317811.359,104.0,1,0.0,0.0,0.0,0.0,4015869.0,0.0,0.0,40.0,4015001.0,0.0,0.0,0.74703632,0.0,0.0,0.0,122.0,0.0
0.0,1.453635743,0.0,0.0,0.0,0.0,0.0,0.0,2751721.0,0.0,917240.3333,883.0,3.0,1375860.5,0.0,1944511.828,0.0,2750838.0,0.363408936,1587942.19,104.0,1,0.0,0.0,0.0,0.0,2751721.0,0.0,0.0,40.0,2750838.0,0.0,0.0,1.090226807,0.0,0.0,0.0,133.0,0.0
0.0,17.27727434,0.0,0.0,0.0,0.0,0.0,0.0,231518.0,0.0,77172.66667,890.0,3.0,115759.0,0.0,162449.2977,0.0,230628.0,4.319318584,132896.6218,104.0,1,0.0,0.0,0.0,0.0,231518.0,0.0,0.0,40.0,230628.0,0.0,0.0,12.95795575,0.0,0.0,0.0,117.0,0.0
0.0,2.58262667,268.9230769,1075.0,457.1947798,694.5279107,346.4908543,188.0,5033635.0,0.0,419469.5833,3.0,7.0,12038.66667,1316.0,15492.66077,1006704.4,4961403.0,1.19198154,1430384.915,232.0,1,0.0,363.3333333,550.0,5001307.0,72232.0,241.2184349,2233057.709,200.0,40463.0,1075.0,886.0,1.39064513,5033522.0,120055.9121,2180.0,3.0,249.7142857
0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,25000.0,0.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,40.0,0.0
0.0,0.79978118,0.0,0.0,0.0,0.0,0.0,0.0,5001368.0,0.0,1667122.667,431.0,3.0,2500684.0,0.0,3535891.702,0.0,5000937.0,0.199945295,2887167.909,104.0,1,0.0,0.0,0.0,0.0,5001368.0,0.0,0.0,40.0,5000937.0,0.0,0.0,0.599835885,0.0,0.0,0.0,43.0,0.0
0.0,3.181386977,457.625,3076.0,1133.389123,1455.882216,784.151274,186.1111111,5029253.0,0.0,335283.5333,4.0,9.0,7957.0,1675.0,12880.42567,838187.8333,4965597.0,1.391856803,1280975.27,296.0,1,0.0,806.7142857,559.0,5004120.0,63656.0,228.3754827,2040885.705,232.0,38763.0,3076.0,870.0,1.789530175,5029127.0,614893.2206,5647.0,4.0,430.7058824
0.0,2.593066141,598.2307692,3883.0,1538.284813,1551.251952,1110.744501,105.7142857,5013370.0,0.0,417780.8333,423.0,7.0,1507.666667,740.0,1602.32764,1002662.0,5004324.0,1.196799757,1444387.086,232.0,1,0.0,1172.833333,382.0,5005024.0,9046.0,180.674398,2237389.634,200.0,4720.0,3883.0,50.0,1.396266384,5013310.0,1233753.346,7037.0,33.0,555.5
43.0,32.53249183,97.5,109.0,0.0,2472.469379,38.10511777,43.0,61477.0,43.0,61477.0,0.0,1.0,0.0,43.0,0.0,0.0,61477.0,16.26624591,0.0,32.0,0,109.0,109.0,43.0,0.0,0.0,0.0,0.0,32.0,0.0,109.0,0.0,16.26624591,0.0,1452.0,109.0,61477.0,65.0
0.0,111111.1111,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,55555.55556,0.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,55555.55556,0.0,0.0,0.0,18.0,0.0
0.0,153846.1538,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,76923.07692,0.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,76923.07692,0.0,0.0,0.0,13.0,0.0
0.0,1.831193279,266.4166667,1808.0,783.6439242,487.8604094,510.9522909,122.8571429,6553104.0,0.0,595736.7273,4.0,7.0,1092184.0,860.0,2000626.056,388099.25,5000020.0,0.762997199,1525267.178,232.0,1,0.0,467.4,447.0,1515167.0,6553104.0,210.0479537,751427.6683,168.0,5000020.0,1808.0,827.0,1.068196079,1552397.0,261072.2436,2337.0,4.0,245.9230769
0.0,166666.6667,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,83333.33333,0.0,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,83333.33333,0.0,0.0,0.0,12.0,0.0
0.0,0.473807675,270.0344828,1991.0,640.8580153,127.9444104,552.9774257,172.7692308,61206269.0,0.0,2185938.179,127.0,13.0,5080976.417,2246.0,5187697.602,4077055.533,10000000.0,0.261411131,4158890.604,272.0,0,0.0,349.0625,1547.0,10100000.0,61000000.0,448.5021653,5053666.918,404.0,10100000.0,1991.0,4.0,0.212396544,61200000.0,305784.0333,5585.0,4.0,261.0333333
0.0,0.318131431,146.7567568,1648.0,539.7860142,46.68793711,390.3079719,71.68421053,116304132.0,0.0,3230670.333,99.0,19.0,6461340.667,1362.0,4762490.645,6544909.824,10100000.0,0.154766642,4631038.705,392.0,0,2.0,226.0,425.0,10100000.0,116000000.0,156.7439712,4901805.46,364.0,10100000.0,1648.0,50950.0,0.163364789,111000000.0,152340.3129,4068.0,18.0,142.8947368
52.0,64.92031032,108.5,113.0,0.0,5355.925601,35.21836642,52.0,30807.0,52.0,30807.0,0.0,1.0,0.0,52.0,0.0,0.0,30807.0,32.46015516,0.0,20.0,0,113.0,113.0,52.0,0.0,0.0,0.0,0.0,20.0,0.0,113.0,0.0,32.46015516,0.0,1240.333333,113.0,30807.0,72.33333333
37.0,21.66682917,101.0,128.0,0.0,1787.513406,52.5388745,37.0,92307.0,37.0,92307.0,0.0,1.0,0.0,37.0,0.0,0.0,92307.0,10.83341458,0.0,32.0,0,128.0,128.0,37.0,0.0,0.0,0.0,0.0,20.0,0.0,128.0,0.0,10.83341458,0.0,2760.333333,128.0,92307.0,67.33333333
41.0,17167.38197,155.25,249.0,0.0,2489270.386,113.926292,41.0,233.0,41.0,77.66666667,4.0,2.0,4.0,82.0,0.0,4.0,225.0,8583.690987,127.5944095,40.0,0,249.0,249.0,41.0,4.0,4.0,0.0,0.0,40.0,4.0,249.0,4.0,8583.690987,4.0,12979.2,498.0,4.0,124.2
51.0,15094.33962,159.75,243.0,0.0,2218867.925,105.162731,51.0,265.0,51.0,88.33333333,2.0,2.0,2.0,102.0,0.0,4.0,259.0,7547.169811,147.8050518,40.0,0,243.0,243.0,51.0,4.0,2.0,0.0,0.0,40.0,2.0,243.0,4.0,7547.169811,4.0,11059.2,486.0,2.0,127.8
51.0,65.52435868,84.5,67.0,0.0,3865.937162,9.237604307,51.0,30523.0,51.0,30523.0,0.0,1.0,0.0,51.0,0.0,0.0,30523.0,32.76217934,0.0,20.0,0,67.0,67.0,51.0,0.0,0.0,0.0,0.0,20.0,0.0,67.0,0.0,32.76217934,0.0,85.33333333,67.0,30523.0,56.33333333
50.0,32.90880969,113.5,127.0,0.0,2912.429657,44.45597073,50.0,60774.0,50.0,60774.0,0.0,1.0,0.0,50.0,0.0,0.0,60774.0,16.45440484,0.0,20.0,0,127.0,127.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,127.0,0.0,16.45440484,0.0,1976.333333,127.0,60774.0,75.66666667
30.0,239.0343014,41.75,46.0,0.0,9083.303454,8.432740427,30.0,33468.0,30.0,4781.142857,1.0,4.0,11077.66667,120.0,19182.75143,1001.666667,30459.0,119.5171507,11366.59074,80.0,0,46.0,46.0,30.0,2956.0,33233.0,0.0,1692.665452,80.0,33228.0,46.0,1.0,119.5171507,3005.0,71.11111111,184.0,1.0,37.11111111
6.0,8086.253369,16.33333333,31.0,0.0,115902.965,12.5,14.33333333,371.0,6.0,185.5,3.0,3.0,185.5,43.0,258.0939751,0.0,368.0,0.0,258.0939751,60.0,0,0.0,0.0,31.0,0.0,371.0,14.43375673,0.0,0.0,368.0,0.0,0.0,8086.253369,0.0,156.25,0.0,3.0,12.25
0.0,111.3337787,386.2857143,2266.0,1131.003537,43006.64822,792.5827582,142.0,62874.0,0.0,10479.0,3328.0,3.0,16371.0,426.0,18445.58749,11163.66667,29404.0,63.6193021,14701.69077,72.0,0,0.0,569.5,420.0,32763.0,32742.0,240.7737527,18709.01604,92.0,29414.0,2266.0,5.0,47.71447657,33491.0,628187.4286,2278.0,5.0,338.0
0.0,0.734417272,3.0,6.0,0.0,2.203251816,3.286335345,4.0,5446495.0,0.0,1815498.333,36496.0,3.0,2723247.5,12.0,3799640.41,0.0,5409999.0,0.183604318,3112981.89,72.0,0,0.0,0.0,6.0,0.0,5446495.0,3.464101615,0.0,32.0,5409999.0,0.0,0.0,0.550812954,0.0,10.8,0.0,83.0,2.4
